ID,WEEK,OBSDATE,OVERCROWDING,crowd3groups,crowd2groups,start.time,DAYFREE,stop.time,EVENT,VIOEVENT,REGION,RETURNS,OFFSCAT2_1,OFFSCAT2_2,OFFSCAT2_4,OFFSCAT2_5,PALWEEK,SEX_FLAG,STRIKE,AVCLOCK,CVCLOCK,PRIORSER,PRIORVIO,AGERLSE_G_1,AGERLSE_G_3,REGION_1,REGION_2,REGION_4,BLACK,LEVELTYPE_1,LEVELTYPE_2,LEVELTYPE_3,LEVELTYPE_4,LEVELTYPE_5,AGEFIRST,MALE,MH_FLAG,CONC_DIS_STD,RES_STAB_STD,PUB_ASSI_STD,PUNITIVE_STD,ADJRATE1_STD,SAMHSA_C_STD,MALEPA,BLACKPA
9186,104,2004-12-26,213.5,high,high,0,17,17,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,27,1,0,1.3774681091,-0.6836300492,-0.2233738899,-0.8042349219,1.2893944979,1.1628818512,1,1
9187,104,2004-12-26,200.5,medium,high,0,387,387,0,0,3,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,23,1,0,0.9844505787,0.7015848756,0.217926085,-0.8042349219,1.2893944979,1.1628818512,0,0
9188,104,2004-12-26,186.3,low,low,0,1246,1246,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,41,0,0,-0.1106928289,-1.0665254593,-0.0825162902,1.028072238,-0.510065496,-1.2149704695,1,0
9189,88,2004-08-29,203.9,medium,high,0,1218,1218,1,2,4,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,35,0,1,-0.8760539889,-0.5406087637,-1.0047593117,0.5710824728,-0.4055785835,-1.0001966953,1,0
9189,104,2004-12-26,203.9,medium,high,1218,1337,2555,0,0,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,35,0,1,-0.8760539889,-0.5406087637,-1.0047593117,0.5710824728,-0.4055785835,-1.0001966953,1,0
9190,38,2003-09-14,183.3,low,low,0,137,137,1,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,35,1,0,-1.8715519905,-1.2028059959,3.0806500912,-0.7997999191,-0.5156743526,-0.0797377303,1,0
9190,93,2004-10-03,183.3,low,low,137,522,659,1,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,35,1,0,-1.8715519905,-1.2028059959,3.0806500912,-0.7997999191,-0.5156743526,-0.0797377303,1,0
9190,97,2004-10-31,183.3,low,low,659,550,1209,1,3,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,35,1,0,-1.8715519905,-1.2028059959,3.0806500912,-0.7997999191,-0.5156743526,-0.0797377303,1,0
9190,104,2004-12-26,183.3,low,low,1209,606,1815,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35,1,0,-1.8715519905,-1.2028059959,3.0806500912,-0.7997999191,-0.5156743526,-0.0797377303,1,0
9191,15,2003-04-06,182,low,low,0,519,519,1,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,39,1,0,-1.0259158611,-0.268506974,0.6898772717,-0.8042349219,1.2893944979,1.1628818512,0,1
9191,104,2004-12-26,182,low,low,519,1149,1668,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,39,1,0,-0.2919945419,1.4045548439,-0.7401712537,0.5909893513,-0.447514087,-1.1689474583,0,0
9192,104,2004-12-26,213.5,high,high,0,26,26,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,33,1,0,-0.3175104558,0.6088929176,0.1710394174,-0.8042349219,1.2893944979,1.1015179157,0,1
9193,104,2004-12-26,196.5,medium,high,0,4804,4804,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,0,0,1.3712897301,-1.4006085396,-0.0526170731,-0.8042349219,1.2893944979,1.1782228947,0,1
9194,84,2004-08-01,207.5,high,high,0,45,45,1,2,4,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,30,1,0,-0.8977352977,-0.5588521361,0.0920554698,0.8747732043,-0.4233145416,1.1628818512,1,0
9194,95,2004-10-17,207.5,high,high,45,122,167,1,3,4,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,30,1,0,-0.8977352977,-0.5588521361,0.0920554698,0.8747732043,-0.4233145416,1.1628818512,1,0
9194,96,2004-10-24,207.5,high,high,167,129,296,1,4,4,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,30,1,0,-0.8977352977,-0.5588521361,0.0920554698,0.8747732043,-0.4233145416,1.1628818512,1,0
9194,104,2004-12-26,207.5,high,high,296,192,488,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,30,1,0,-0.8977352977,-0.5588521361,0.0920554698,0.8747732043,-0.4233145416,1.1628818512,1,0
9195,104,2004-12-26,205,high,high,0,370,370,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,53,1,0,1.7983577251,1.571158886,-0.2477452904,0.8957823515,-0.4563067555,-0.2791705132,1,0
9196,104,2004-12-26,200.5,medium,high,0,376,376,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,1,1,-0.8793029189,-0.7857598662,0.0414668657,-0.8042349219,1.2893944979,1.4850424528,1,0
9197,104,2004-12-26,186.7,low,low,0,368,368,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,24,1,0,-1.6683263779,0.8618997335,0.7300611734,-0.7997999191,-0.5156743526,-0.0643967465,1,1
9198,14,2003-03-30,192.2,medium,high,0,1239,1239,1,1,3,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,28,0,0,1.1277189255,0.6238189936,-0.5164341331,-0.8042349219,1.2893944979,1.2089048624,1,0
9198,84,2004-08-01,198.4,medium,high,1239,276,1515,1,2,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,28,0,0,0.7907961011,0.2293594033,-0.0028093443,-0.8042349219,1.2893944979,1.2242457867,1,0
9198,104,2004-12-26,198.4,medium,high,1515,423,1938,0,0,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,28,0,0,0.7907961011,0.2293594033,-0.0028093443,-0.8042349219,1.2893944979,1.2242457867,1,0
9199,33,2003-08-10,184.3,low,low,0,54,54,1,2,2,6,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,21,1,0,3.8815674782,2.0453453064,0.6279835701,-1.8153613806,-1.0048490763,0.0429901294,1,1
9199,104,2004-12-26,188.5,low,low,54,237,291,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,21,1,0,3.8815674782,2.0453453064,0.6279835701,-1.8153613806,-1.0048490763,0.0429901294,1,0
9200,104,2004-12-26,187.5,low,low,0,715,715,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,45,1,0,-0.6465525627,-0.3110270798,-0.7391628027,-0.8042349219,1.2893944979,1.1168589592,1,1
9201,38,2003-09-14,184.2,low,low,0,9,9,1,2,2,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,25,1,0,-0.9954809546,-0.316288799,0.1624634564,-0.7084547281,0.6663253307,-0.3098524809,0,1
9201,86,2004-08-15,184.2,low,low,9,345,354,1,4,2,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,25,1,0,-1.1894910336,-0.3612189293,0.0529492162,-0.7084547281,0.6663253307,-1.1075835228,1,0
9201,104,2004-12-26,184.2,low,low,354,478,832,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,25,1,0,-0.6324809194,0.8166673779,-0.6486498117,-0.7084547281,0.6663253307,-0.0950787142,1,1
9202,104,2004-12-26,184.2,low,low,0,489,489,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,35,0,1,0.9909704328,-0.4289574027,-0.0726172328,-0.3684669435,-0.7872508764,-0.0643967465,1,1
9203,77,2004-06-13,186.6,low,low,0,159,159,1,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,36,1,0,-1.0961223841,-0.3884006739,-0.9292057157,-0.7997999191,-0.5156743526,-0.1564426422,1,0
9203,85,2004-08-08,186.6,low,low,159,215,374,1,3,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,36,1,0,-0.6324809194,0.8166673779,-0.6486498117,-0.7997999191,-0.5156743526,-0.0950787142,1,1
9203,104,2004-12-26,186.6,low,low,374,355,729,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,36,1,0,-0.5443065166,-0.8913263679,0.5326752663,-0.8042349219,1.2893944979,1.024813056,1,0
9204,45,2003-11-02,196.2,medium,high,0,47,47,1,2,3,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,30,1,0,-1.2359790802,-1.2519770861,0.1903883815,0.8957823515,-0.4563067555,0.3958327472,1,0
9204,104,2004-12-26,196.2,medium,high,47,467,514,0,0,3,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,30,1,0,-1.2359790802,-1.2519770861,0.1903883815,0.8957823515,-0.4563067555,0.3958327472,0,0
9205,104,2004-12-26,203.2,medium,high,0,254,254,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,26,1,0,0.667679131,1.6432021856,-0.35089764,-0.8042349219,1.2893944979,1.1475409269,1,0
9206,60,2004-02-15,203.7,medium,high,0,5,5,1,1,4,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,44,1,0,0.5005953908,-0.0487329103,0.2860244215,0.8957823515,-0.4563067555,-0.8467868567,0,0
9206,104,2004-12-26,203.7,medium,high,5,320,325,0,0,4,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,44,1,0,-0.5538934469,0.3622871041,0.044950638,0.8747732043,-0.4233145416,1.3162916899,1,0
9207,104,2004-12-26,186.2,low,low,0,809,809,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,31,1,0,-0.6465525627,-0.3110270798,-0.7391628027,-0.7084547281,0.6663253307,1.1168589592,1,0
9208,60,2004-02-15,193.7,medium,high,0,77,77,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,29,1,0,1.5285805464,1.9955635071,0.4449209571,1.177319169,-2.5262904167,-1.3683803082,1,0
9208,104,2004-12-26,193.7,medium,high,77,392,469,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,29,1,0,0.2152831405,-0.5279415846,-0.06543345,1.177319169,-2.5262904167,-1.3683803082,0,0
9209,104,2004-12-26,193.7,medium,high,0,315,315,0,0,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,36,1,0,-0.3591306806,-0.7068436146,1.4900473356,1.028072238,-0.510065496,-1.2149704695,1,0
9210,104,2004-12-26,188.6,low,low,0,1354,1354,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,43,0,0,-1.151274085,-1.2751946449,2.8043835163,0.292335242,-0.9706577063,-0.923491776,0,0
9211,40,2003-09-28,189,low,low,0,188,188,1,5,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,28,1,0,-0.1050033197,0.1093988642,1.1686401367,-0.5132143497,-1.6860771179,-1.0155376196,1,0
9211,88,2004-08-29,189,low,low,188,524,712,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,28,1,0,-0.1050033197,0.1093988642,1.1686401367,-0.5132143497,-1.6860771179,-1.0155376196,1,0
9211,95,2004-10-17,189,low,low,712,573,1285,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,28,1,0,-0.1050033197,0.1093988642,1.1686401367,-0.5132143497,-1.6860771179,-1.0155376196,1,0
9211,104,2004-12-26,189,low,low,1285,643,1928,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,28,1,0,-0.1050033197,0.1093988642,1.1686401367,-0.5132143497,-1.6860771179,-1.0155376196,1,0
9212,17,2003-04-20,198.8,medium,high,0,14,14,1,5,3,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,20,1,1,4.0346121788,2.3647003174,-0.4374862611,-0.8042349219,1.2893944979,1.1935638189,1,0
9212,104,2004-12-26,198.8,medium,high,14,630,644,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,20,1,1,4.0346121788,2.3647003174,-0.4374862611,-0.8042349219,1.2893944979,1.1935638189,1,1
9213,64,2004-03-14,193.6,medium,high,0,156,156,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,28,1,0,-0.0222556069,-0.8733130097,0.7758880854,0.8688815832,-0.9252591729,-1.0001966953,0,0
9213,104,2004-12-26,193.6,medium,high,156,443,599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,28,1,0,-0.0222556069,-0.8733130097,0.7758880854,0.8688815832,-0.9252591729,-1.0001966953,1,0
9214,104,2004-12-26,198.3,medium,high,0,682,682,0,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,32,0,1,0.5967430472,1.7373687029,-0.4751460552,0.5710824728,-0.4055785835,-1.0001966953,0,0
9215,104,2004-12-26,199.5,medium,high,0,640,640,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,35,1,0,-1.2787678242,-1.8256900311,-0.9873347282,1.0415363312,-0.458248049,-0.6320130825,0,0
9216,104,2004-12-26,186.6,low,low,0,1318,1318,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,36,0,1,-0.0766428113,-0.233504042,0.3603178561,-0.8042349219,1.2893944979,1.3469736576,0,1
9217,104,2004-12-26,200.2,medium,high,0,1100,1100,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,20,1,0,-1.0048725605,-0.2886544466,0.513424933,0.8747732043,-0.4233145416,1.1628818512,1,0
9218,104,2004-12-26,192.5,medium,high,0,406,406,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,76,1,0,0.2654624581,1.0122150183,-0.6804490089,1.4208112955,-0.6892802119,-1.4144032001,1,1
9219,104,2004-12-26,186,low,low,0,1537,1537,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,26,1,0,-0.6324809194,0.8166673779,-0.6486498117,-0.7997999191,-0.5156743526,-0.0950787142,1,0
9220,101,2004-11-28,186.5,low,low,0,720,720,1,1,3,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,20,1,1,-0.3077284992,-0.9896990061,-0.1208075508,-0.8042349219,1.2893944979,1.2089048624,1,0
9220,104,2004-12-26,186.5,low,low,720,748,1468,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,1,1,-0.3077284992,-0.9896990061,-0.1208075508,-0.8042349219,1.2893944979,1.2089048624,1,0
9221,34,2003-08-17,187.5,low,low,0,227,227,1,4,3,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,21,1,0,-0.0522645637,-0.3349162936,0.3420954347,-0.8042349219,1.2893944979,1.2089048624,1,0
9221,38,2003-09-14,187.5,low,low,227,255,482,1,5,3,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,21,1,0,-0.0522645637,-0.3349162936,0.3420954347,-0.8042349219,1.2893944979,1.2089048624,1,0
9221,104,2004-12-26,187.5,low,low,482,724,1206,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21,1,0,-0.0522645637,-0.3349162936,0.3420954347,-0.8042349219,1.2893944979,1.2089048624,1,0
9222,104,2004-12-26,190.4,medium,high,0,4034,4034,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,30,1,0,-0.1050033197,0.1093988642,1.1686401367,-0.7084547281,0.6663253307,-1.0155376196,1,1
9223,1,2002-12-29,187.5,low,low,0,551,551,1,2,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,37,1,0,1.039157629,1.3847839832,0.6353051662,-0.8042349219,1.2893944979,1.1782228947,1,1
9223,104,2004-12-26,200.2,medium,high,551,607,1158,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,37,1,0,1.039157629,1.3847839832,0.6353051662,-0.8042349219,1.2893944979,1.1782228947,0,1
9224,33,2003-08-10,191.4,medium,high,0,39,39,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,16,1,0,0.3178964257,-0.4601848423,-0.2467405051,1.3822122812,-0.0002015339,-1.1075835228,1,1
9224,104,2004-12-26,196.7,medium,high,39,144,183,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,16,1,0,1.6046186686,1.7015451193,1.0748436451,-0.8042349219,1.2893944979,1.1935638189,1,1
9225,104,2004-12-26,211.5,high,high,0,113,113,0,0,3,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,23,1,1,0.0294913892,1.43533957,0.2957093716,-0.8042349219,1.2893944979,1.1475409269,0,1
9226,32,2003-08-03,188.8,low,low,0,116,116,1,3,1,3,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,20,1,1,-1.0192575455,-0.5284021497,-0.7685886621,0.8688815832,-0.9252591729,-1.1229245663,1,0
9226,104,2004-12-26,191.8,medium,high,116,487,603,0,0,1,3,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,20,1,1,0.1447732151,0.1136889309,0.5030090809,0.8688815832,-0.9252591729,-0.8467868567,1,1
9227,8,2003-02-16,179.3,low,low,0,68,68,1,5,2,6,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,31,0,0,-1.0085604191,0.394544661,1.3784737587,-1.8153613806,-1.0048490763,0.0583311133,1,0
9227,9,2003-02-23,179.3,low,low,68,75,143,1,1,2,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,31,0,0,1.7715317011,0.5786384344,0.3533200324,-1.8153613806,-1.0048490763,0.0429901294,1,0
9227,33,2003-08-10,184.3,low,low,143,62,205,1,2,2,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,31,0,0,1.7715317011,0.5786384344,0.3533200324,-1.8153613806,-1.0048490763,0.0429901294,1,0
9227,41,2003-10-05,184.3,low,low,205,118,323,1,3,2,7,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,31,0,0,-1.0085604191,0.394544661,1.3784737587,-1.8153613806,-1.0048490763,0.0583311133,1,0
9227,104,2004-12-26,187.7,low,low,323,285,608,0,0,2,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,31,0,0,1.718452692,-0.7752669454,-0.3962805569,-2.7995643616,-0.4943807423,-0.003032818,1,0
9228,102,2004-12-05,199.4,medium,high,0,3133,3133,1,2,4,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,25,1,0,0.195771873,1.7934596539,-0.3711469173,0.8747732043,-0.4233145416,1.2089048624,1,0
9228,104,2004-12-26,199.4,medium,high,3133,3154,6287,0,0,4,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,25,1,0,0.195771873,1.7934596539,-0.3711469173,0.8747732043,-0.4233145416,1.2089048624,1,0
9229,7,2003-02-09,201.1,medium,high,0,276,276,1,4,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,38,0,1,-0.8714293242,-0.7977998257,-0.0358862355,-0.8042349219,1.2893944979,1.1475409269,0,1
9229,45,2003-11-02,205.5,high,high,276,3,279,1,3,4,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,38,0,1,-0.9804260135,-0.0948889554,-0.7158104181,0.8957823515,-0.4563067555,1.2242457867,0,0
9229,104,2004-12-26,203.7,medium,high,279,319,598,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,38,0,1,-0.9886507988,-0.6805201173,-0.0225667711,-0.8042349219,1.2893944979,1.2549277544,1,0
9230,37,2003-09-07,202.5,medium,high,0,3,3,1,4,4,5,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,24,1,0,-0.6623509526,-0.6609107852,-0.082143195,0.8957823515,-0.4563067555,-0.9848557115,1,1
9230,63,2004-03-07,202.5,medium,high,3,185,188,1,5,4,5,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,24,1,0,-0.6623509526,-0.6609107852,-0.082143195,0.8957823515,-0.4563067555,-0.9848557115,1,1
9230,104,2004-12-26,202.5,medium,high,188,479,667,0,0,4,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,24,1,0,-0.6623509526,-0.6609107852,-0.082143195,0.8957823515,-0.4563067555,-0.9848557115,1,0
9231,27,2003-06-29,189.5,low,low,0,267,267,1,2,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,26,1,0,1.2079468966,-0.4229498804,-0.7897390723,1.2404088974,-0.3917624652,-1.199629426,1,0
9231,35,2003-08-24,189.5,low,low,267,323,590,1,4,1,2,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,26,1,0,1.2079468966,-0.4229498804,-0.7897390723,1.2404088974,-0.3917624652,-1.199629426,1,0
9231,104,2004-12-26,189.5,low,low,590,813,1403,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,26,1,0,1.2079468966,-0.4229498804,-0.7897390723,1.2404088974,-0.3917624652,-1.199629426,0,0
9232,104,2004-12-26,190.7,medium,high,0,694,694,0,0,3,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,31,1,0,-0.3175104558,0.6088929176,0.1710394174,-0.8042349219,1.2893944979,1.1015179157,1,1
9233,104,2004-12-26,195.4,medium,high,0,1445,1445,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27,1,0,-0.3175104558,0.6088929176,0.1710394174,-0.8042349219,1.2893944979,1.1015179157,1,1
9234,104,2004-12-26,208.6,high,high,0,128,128,0,0,3,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,20,1,0,-0.0482151657,-0.086899586,-0.2847610414,-0.8042349219,1.2893944979,1.2089048624,1,0
9235,104,2004-12-26,208.6,high,high,0,138,138,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,30,1,1,4.0346121788,2.3647003174,-0.4374862611,-0.8042349219,1.2893944979,1.1935638189,0,0
9236,104,2004-12-26,196.5,medium,high,0,1483,1483,0,0,3,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,0,-0.1645506024,1.8220014572,-0.9870170951,-0.8042349219,1.2893944979,1.0554950237,0,1
9237,94,2004-10-10,205,high,high,0,201,201,1,4,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,42,1,1,1.7700471878,-0.7090528607,-0.3437542319,-0.8042349219,1.2893944979,1.2089048624,1,1
9237,95,2004-10-17,205,high,high,201,208,409,1,2,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,42,1,1,1.7700471878,-0.7090528607,-0.3437542319,-0.8042349219,1.2893944979,1.2089048624,1,1
9237,104,2004-12-26,212.8,high,high,409,46,455,0,0,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,42,1,1,1.7700471878,-0.7090528607,-0.3437542319,-0.8042349219,1.2893944979,1.2089048624,1,1
9238,72,2004-05-09,187.3,low,low,0,23,23,1,3,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,39,1,1,-0.8144394755,-0.9252434969,0.227760002,-0.8042349219,1.2893944979,1.3316327333,1,0
9238,104,2004-12-26,187.3,low,low,23,254,277,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,39,1,1,-0.5443065166,-0.8913263679,0.5326752663,-0.8042349219,1.2893944979,1.024813056,0,1
9239,104,2004-12-26,201.6,medium,high,0,929,929,0,0,4,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,24,1,0,-0.5191715956,0.0195528157,-1.1034641266,1.0415363312,-0.458248049,0.4725376368,1,0
9240,5,2003-01-26,176,low,low,0,296,296,1,2,3,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,18,1,0,-0.1801164001,0.4963090718,0.87775141,-0.8042349219,1.2893944979,1.2089048624,0,0
9240,41,2003-10-05,176,low,low,296,548,844,1,5,3,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,18,1,0,-0.1801164001,0.4963090718,0.87775141,-0.8042349219,1.2893944979,1.2089048624,1,1
9240,104,2004-12-26,211.8,high,high,844,87,931,0,0,3,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,18,1,0,-0.1801164001,0.4963090718,0.87775141,-0.8042349219,1.2893944979,1.2089048624,1,1
9241,104,2004-12-26,206.7,high,high,0,256,256,0,0,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,29,0,0,-0.7406779528,0.2948923111,-0.5552744269,0.8747732043,-0.4233145416,1.2702687979,1,0
9242,104,2004-12-26,198.3,medium,high,0,697,697,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,20,1,0,-0.7999498248,-1.1892763376,-0.3675271571,1.0415363312,-0.458248049,0.4571966529,0,0
