ID,SeriousScore,Date
1411,19,1960-02-10
1411,19,1960-08-12
1411,19,1961-05-06
1411,353,1962-01-18
1411,19,1962-05-16
1412,1,1959-04-22
1413,22,1957-06-01
1413,200,1959-11-22
1414,1,1959-10-10
1415,1,1961-08-14
1416,235,1959-09-22
1416,100,1963-06-08
1417,1,1959-07-06
1418,1,1958-02-11
1418,200,1961-11-29
1418,1,1962-04-08
1418,1,1962-04-22
1418,19,1962-05-04
1419,100,1957-08-12
1420,1,1962-01-20
1421,19,1961-02-23
1421,19,1961-11-06
1421,19,1962-04-19
1421,74,1962-10-12
1421,22,1963-02-02
1421,63,1963-05-09
1422,74,1952-12-22
1423,100,1961-11-17
1424,1,1961-03-26
1425,1100,1960-08-24
1426,100,1961-02-26
1427,1,1962-01-15
1428,235,1953-12-01
1428,200,1955-03-28
1428,200,1960-11-27
1429,22,1963-09-23
1429,19,1963-10-04
1430,1,1962-05-20
1431,400,1961-08-24
1431,100,1961-09-25
1432,1,1961-03-30
1433,100,1961-10-19
1433,19,1962-05-11
1434,1,1961-03-28
1435,100,1961-12-28
1436,1,1963-09-23
1437,100,1959-06-19
1438,314,1957-09-28
1438,19,1957-11-10
1438,100,1957-11-15
1438,235,1958-05-02
1438,300,1958-09-07
1438,100,1958-09-13
1438,22,1963-04-16
1438,200,1963-06-27
1439,160,1962-06-09
1440,22,1959-08-13
1440,19,1961-09-05
1441,30,1959-05-04
1441,100,1962-03-28
1441,500,1962-11-09
1441,500,1962-11-10
1441,300,1962-11-20
1443,22,1962-10-06
1444,200,1955-04-04
1444,30,1959-11-27
1444,22,1960-01-02
1444,1,1960-09-23
1444,200,1960-10-11
1444,1,1961-11-02
1444,300,1961-12-08
1444,22,1962-05-03
1444,200,1962-09-09
1444,200,1962-10-03
1445,1,1960-01-10
1446,1,1962-06-09
1447,500,1961-12-26
1447,100,1962-12-26
1448,19,1955-10-27
1448,1,1957-08-29
1448,1,1958-05-20
1448,152,1958-05-30
1448,88,1958-07-18
1448,1,1960-01-24
1448,700,1961-03-04
1448,700,1962-10-29
1448,19,1963-02-06
1449,326,1959-02-16
1449,348,1959-02-19
1449,22,1961-12-14
1449,22,1962-05-03
1449,22,1962-05-04
1449,48,1962-05-28
1449,114,1963-03-18
1450,200,1960-05-09
1450,22,1961-06-29
1450,600,1962-02-23
1450,48,1962-11-17
1450,1100,1963-05-20
1451,200,1957-09-26
1451,19,1963-03-30
1452,200,1957-09-04
1452,100,1958-02-01
1452,100,1958-07-10
1452,400,1958-10-14
1452,19,1959-01-07
1452,1,1959-01-19
1452,1,1959-04-30
1452,200,1959-05-03
1452,1,1959-06-18
1452,22,1960-06-05
1452,63,1960-10-14
1452,63,1961-05-12
1452,40,1962-01-20
1452,1,1962-03-10
1452,19,1962-06-11
1453,1,1960-07-17
1453,200,1960-12-08
1454,1,1956-03-24
1454,19,1961-10-13
1455,19,1958-08-29
1457,22,1961-09-14
1458,1,1959-06-09
1458,19,1961-01-06
1458,235,1961-04-02
1458,100,1961-04-20
1458,1,1962-04-19
1459,100,1955-09-01
1459,100,1955-12-04
1459,235,1956-11-01
1459,1,1956-11-04
1459,1,1958-01-15
1459,19,1958-03-03
1459,200,1959-04-14
1459,19,1959-05-04
1459,218,1959-10-06
1459,1,1959-10-25
1459,30,1959-10-30
1459,100,1959-11-08
1459,30,1960-01-12
1459,30,1960-01-13
1459,100,1962-01-20
1460,200,1961-12-06
1461,19,1958-09-28
1461,58,1961-02-04
1461,400,1961-02-28
1461,1,1961-06-28
1461,19,1961-10-27
1461,63,1962-06-30
1461,19,1962-11-17
1461,1,1962-12-04
1462,19,1962-02-25
1462,1,1962-08-21
1462,400,1963-10-01
1463,1,1959-07-08
1463,1,1962-02-26
1464,100,1960-06-25
1464,63,1961-01-01
1464,19,1961-09-01
1464,200,1962-05-20
1464,41,1962-07-01
1465,400,1960-10-10
1465,114,1961-02-21
1465,101,1961-03-30
1465,100,1961-11-03
1465,600,1962-09-04
1466,1,1956-06-08
1466,1,1958-07-15
1466,1,1959-02-24
1466,100,1959-03-21
1466,1,1959-05-05
1466,1,1960-08-21
1466,100,1961-03-09
1466,100,1961-04-08
1466,19,1963-03-02
1467,114,1960-06-02
1467,1,1961-03-15
1467,300,1962-06-18
1468,1,1961-08-16
1468,200,1962-08-22
1469,19,1957-06-22
1469,100,1959-03-24
1469,1,1960-07-25
1469,114,1961-12-31
1469,1,1962-05-19
1469,1,1962-06-19
1470,1,1959-08-03
1471,100,1961-12-11
1472,19,1959-06-05
1472,700,1959-10-11
1472,100,1959-11-21
1473,100,1956-12-13
1474,1,1957-09-08
1474,100,1961-01-25
1474,200,1962-05-11
1475,1,1962-06-02
1477,100,1959-03-23
1477,1,1960-04-10
1477,1,1960-07-20
1477,200,1961-06-02
1477,201,1961-10-27
1477,200,1961-11-23
1477,40,1962-04-06
1477,1,1962-05-06
1477,1,1962-05-31
1477,1,1962-05-31
1477,1,1962-10-22
1477,300,1962-11-26
1478,1,1961-06-26
1479,1,1959-05-10
1479,22,1962-11-09
1479,40,1963-11-17
1480,19,1960-10-30
1481,100,1961-01-31
1481,1,1961-12-13
1482,30,1957-11-30
1482,100,1958-11-04
1483,152,1955-04-13
1483,19,1961-03-14
1483,1,1962-01-12
1483,1,1962-01-14
1484,1,1961-11-22
1484,22,1962-05-03
1485,1,1957-01-21
1485,300,1961-02-11
1485,100,1961-07-25
1486,200,1957-01-21
1486,87,1958-03-18
1486,152,1959-03-11
1486,154,1962-01-27
1486,1,1962-11-13
1486,235,1963-01-02
1487,74,1953-09-10
1487,200,1954-05-27
1487,30,1955-03-16
1487,30,1955-03-19
1487,152,1955-04-22
1487,152,1955-06-08
1487,152,1955-06-29
1487,152,1955-09-07
1487,30,1959-11-24
1487,1,1960-05-12
1487,200,1960-06-22
1487,219,1960-06-22
1487,700,1962-07-06
1488,1,1961-12-02
1489,152,1956-09-17
1489,1,1957-03-15
1489,1,1958-10-15
1489,235,1959-01-06
1489,1,1960-10-25
1489,1,1960-11-07
1489,700,1961-08-29
1489,63,1962-05-28
1489,63,1962-10-26
1489,2600,1963-01-08
1490,2,1961-05-01
1491,353,1963-03-13
1492,1,1961-08-12
1493,100,1958-05-02
1493,300,1959-03-10
1493,300,1959-10-24
1493,1,1960-12-20
1493,200,1960-12-20
1494,400,1955-04-20
1496,19,1958-12-17
1497,400,1958-05-19
1497,82,1960-11-19
1497,1,1960-11-26
1497,114,1961-07-14
1497,19,1961-10-09
1497,63,1962-08-10
1497,100,1963-02-15
1497,101,1963-02-15
1498,1,1961-12-02
1498,1,1962-04-20
1499,1,1959-07-06
1500,1,1954-10-18
1500,1,1960-09-25
1500,1,1962-06-01
1500,100,1962-10-18
1500,200,1963-07-23
1501,200,1958-10-04
1501,100,1961-06-20
1502,100,1957-03-09
1502,300,1961-03-06
1502,100,1961-03-08
1502,300,1961-04-09
1502,30,1961-05-09
1502,40,1962-03-31
1502,70,1962-03-31
1502,200,1962-04-16
1502,32,1962-05-23
1502,30,1962-08-19
1503,1,1958-07-09
1503,20,1960-05-30
1503,19,1960-09-29
1503,100,1960-10-22
1503,40,1960-12-02
1503,19,1961-01-31
1503,200,1961-04-14
1503,19,1961-12-29
1503,74,1962-06-23
1503,400,1962-10-12
1503,400,1962-12-03
1504,100,1961-06-09
1505,74,1961-10-07
1505,1,1962-03-16
1505,1,1962-03-25
1506,200,1957-11-03
1506,1,1957-11-03
1506,200,1960-07-19
1507,200,1962-06-01
1508,1,1961-05-25
1509,235,1955-11-11
1509,300,1956-06-18
1509,200,1957-04-12
1509,100,1957-10-02
1509,19,1957-10-02
1509,1,1959-07-14
1509,152,1960-09-22
1509,100,1962-06-27
1510,353,1960-08-01
1511,100,1961-10-02
1512,1,1954-10-05
1512,30,1956-03-22
1513,152,1954-09-01
1513,30,1954-10-27
1513,600,1955-08-23
1513,74,1955-09-19
1513,1,1958-08-21
1513,200,1959-06-11
1513,30,1959-10-08
1513,30,1959-12-03
1513,160,1960-01-27
1513,153,1960-04-16
1513,1,1960-04-17
1513,30,1960-04-29
1513,200,1962-05-26
1513,38,1962-07-03
1513,700,1963-05-15
1514,1,1958-05-13
1514,95,1958-05-24
1515,235,1954-07-24
1515,1,1954-08-18
1515,19,1955-05-27
1515,1,1959-06-07
1515,30,1960-01-05
1515,1,1961-09-16
1515,100,1961-10-29
1516,200,1961-10-19
1517,1,1958-09-25
1518,19,1961-12-15
1519,1,1957-12-22
1519,74,1960-01-28
1519,30,1961-12-26
1519,100,1962-03-10
1519,200,1962-10-02
1519,100,1962-11-30
1519,500,1963-06-04
1520,19,1960-02-08
1520,22,1960-08-05
1521,1,1959-05-15
1522,22,1962-08-13
1523,40,1962-05-18
1523,19,1962-12-27
1523,19,1963-01-04
1524,100,1958-04-30
1525,19,1963-07-08
1526,300,1962-10-14
1527,100,1958-11-12
1528,200,1957-06-11
1528,1,1957-07-29
1528,100,1958-06-10
1528,122,1959-08-02
1528,87,1960-10-16
1528,87,1960-10-17
1528,1,1961-06-10
1528,300,1961-11-19
1529,1,1962-09-20
1530,40,1963-03-23
1531,1,1962-04-29
1532,22,1960-11-26
1533,19,1960-12-30
1534,1,1960-12-07
1535,1,1962-07-21
1535,22,1963-04-08
1536,100,1957-11-20
1536,1,1957-11-20
1536,30,1961-02-06
1536,30,1961-05-04
1536,30,1961-06-03
1537,1,1956-08-16
1537,200,1957-01-25
1537,20,1957-11-17
1537,1,1959-06-14
1537,400,1959-11-18
1537,235,1959-12-18
1537,400,1960-01-28
1537,19,1960-01-28
1537,2600,1962-02-03
1538,41,1962-06-25
1539,1,1959-01-22
1539,1,1959-05-08
1539,1,1960-07-27
1539,500,1960-09-26
1539,22,1961-07-07
1539,19,1962-01-20
1539,22,1962-04-22
1539,19,1962-06-19
1540,1,1959-01-27
1541,1,1961-12-09
1542,1,1958-06-25
1543,1,1960-07-03
1544,200,1955-08-19
1544,22,1956-06-12
1544,100,1957-08-18
1544,1,1958-12-03
1544,200,1961-05-18
1544,400,1961-11-18
1544,400,1961-12-05
1544,19,1963-07-25
1545,19,1956-09-07
1545,19,1957-06-03
1546,1,1959-11-03
1547,1,1962-02-01
1548,235,1954-08-25
1548,200,1956-07-05
1548,100,1959-10-04
1548,100,1960-10-07
1548,22,1960-11-09
1548,30,1961-04-13
1549,22,1962-08-03
1550,200,1961-11-15
1551,1,1955-08-31
1551,1,1961-03-17
1552,1,1956-12-21
1552,300,1959-06-17
1552,60,1960-02-26
1552,1,1960-06-26
1552,63,1961-08-26
1552,1,1961-10-22
1552,1,1962-05-27
1552,300,1962-06-16
1552,74,1963-01-13
1552,19,1963-03-30
1552,1,1963-04-17
1553,100,1960-02-07
1554,1,1961-07-24
1555,1,1962-10-29
1556,1,1962-02-03
1557,1,1957-10-03
1557,19,1961-05-22
1558,1,1960-09-03
1558,1,1960-09-11
1558,200,1960-09-23
1558,101,1960-10-18
1558,300,1961-02-10
1558,300,1961-02-10
1558,300,1961-04-14
1558,100,1961-04-27
1558,19,1961-10-09
1558,1,1961-10-25
1558,1,1962-01-12
1558,136,1962-01-16
1558,22,1962-03-29
1558,22,1962-04-30
1558,63,1962-05-07
1558,200,1962-08-31
1558,22,1962-09-23
1558,353,1962-10-19
1559,200,1954-09-14
1559,22,1957-09-07
1559,100,1958-06-08
1559,19,1958-07-02
1560,1,1957-05-08
1560,1,1960-05-21
1560,1,1960-07-06
1560,1,1960-08-07
1560,1,1960-11-27
1560,1,1961-08-31
1560,100,1962-03-31
1560,74,1962-06-22
1561,100,1959-11-14
1562,200,1960-11-15
1562,1,1961-07-17
1562,1,1962-07-08
1562,400,1962-07-08
1562,400,1962-07-08
1563,235,1954-01-29
1563,235,1954-08-15
1564,200,1956-07-01
1564,200,1961-07-31
1564,200,1961-08-07
1564,19,1961-09-23
1564,200,1961-12-01
1565,1,1958-10-24
1565,1,1960-08-02
1565,218,1961-01-20
1565,22,1963-01-17
1565,63,1963-05-06
1566,19,1955-12-20
1566,1,1959-03-24
1566,353,1959-10-19
1566,1400,1960-11-24
1567,74,1953-11-05
1567,100,1956-10-23
1567,1,1959-02-14
1567,1,1962-04-25
1568,1,1960-08-15
1569,19,1960-08-23
1569,63,1960-09-29
1569,1,1960-10-05
1569,19,1960-12-02
1569,200,1961-02-24
1569,114,1961-03-05
1569,400,1961-05-09
1569,101,1961-09-10
1569,600,1962-01-14
1569,74,1962-08-04
1570,1,1961-12-27
1571,1,1960-08-09
1572,1,1962-07-02
1573,1,1962-04-26
1574,1,1961-08-15
1575,1,1956-03-28
1575,1,1957-05-24
1575,235,1957-07-09
1575,200,1959-05-26
1575,200,1960-10-01
1575,200,1961-05-10
1575,63,1962-09-14
1577,40,1961-11-03
1578,30,1961-07-05
1579,1,1957-06-04
1579,200,1962-08-18
1581,1,1954-06-08
1582,74,1959-02-28
1583,353,1959-08-04
1583,19,1960-11-24
1583,200,1961-02-23
1583,1,1961-10-16
1583,200,1962-10-18
1584,1,1959-01-20
1584,74,1960-06-28
1584,19,1960-10-28
1585,22,1961-06-28
1585,200,1961-09-25
1585,19,1962-04-30
1585,1,1962-10-12
1585,22,1962-10-12
1586,1,1961-07-30
1587,200,1960-07-09
1587,1,1962-05-20
1588,22,1955-07-22
1588,1,1958-02-04
1588,200,1958-11-01
1588,1,1961-07-16
1588,19,1961-09-14
1589,22,1958-09-01
1589,40,1960-11-09
1590,19,1958-06-28
1591,19,1961-09-16
1591,200,1961-11-11
1591,1000,1962-01-22
1592,300,1960-07-25
1592,1,1961-04-26
1592,1,1961-08-28
1592,1,1961-10-02
1593,1,1958-07-03
1593,400,1961-01-01
1593,87,1961-01-31
1593,19,1961-05-12
1593,19,1961-05-12
1593,142,1961-05-18
1593,19,1961-05-24
1593,1,1962-04-01
1593,200,1962-06-29
1593,200,1963-02-24
1593,19,1963-03-31
1593,40,1963-07-06
1594,258,1955-12-20
1594,74,1956-03-21
1594,152,1959-11-21
1594,122,1959-12-10
1594,74,1960-01-04
1594,30,1960-07-06
1594,1,1960-07-07
1594,30,1960-09-09
1594,152,1960-10-31
1594,1,1961-02-07
1594,1,1962-01-10
1594,74,1962-03-26
1594,152,1962-03-30
1594,74,1963-05-02
1595,22,1959-06-11
1596,19,1962-09-29
1597,1,1959-03-04
1598,353,1959-02-27
1598,19,1962-02-21
1599,300,1962-02-22
1600,1,1956-06-05
1600,19,1959-09-24
1600,1,1959-10-28
1600,19,1960-02-12
1600,1,1960-03-12
1600,300,1960-04-01
1600,400,1961-02-14
1601,1,1957-06-20
1601,300,1958-11-08
1601,400,1959-09-12
1601,40,1962-12-05
1602,1,1963-05-09
1603,22,1961-10-09
1603,1,1962-05-30
1603,63,1962-06-14
1604,1,1961-03-30
1604,300,1961-04-09
1605,122,1957-04-25
1605,30,1961-11-30
1605,300,1962-01-26
1606,300,1962-05-19
1606,100,1963-01-06
1607,1,1958-01-30
1607,30,1960-11-01
1608,100,1959-02-02
1608,207,1960-02-04
1608,200,1961-07-26
1608,1,1961-09-18
1608,41,1963-01-11
1609,100,1958-08-25
1611,1,1960-11-19
1611,115,1962-09-13
1611,200,1962-11-09
1612,100,1959-10-25
1612,100,1962-06-25
1612,200,1962-10-11
1613,1,1961-05-23
1613,114,1962-02-17
1613,100,1963-03-30
1614,300,1960-10-15
1614,300,1960-12-22
1614,400,1961-10-08
1614,200,1962-10-23
1615,30,1958-11-04
1616,1,1958-10-09
1616,235,1959-09-22
1616,63,1963-03-27
1617,200,1956-12-08
1618,1,1958-08-18
1618,1,1959-01-22
1619,22,1962-07-16
1620,31,1962-01-03
1621,1,1960-08-01
1621,40,1961-04-15
1622,22,1962-09-23
1623,200,1954-09-27
1623,19,1959-09-26
1623,19,1961-01-06
1624,74,1956-11-19
1624,152,1960-01-18
1624,1,1961-05-19
1625,1,1955-03-04
1626,101,1962-01-04
1627,30,1960-11-30
1627,1,1960-12-06
1628,19,1955-07-21
1629,152,1956-02-05
1629,1,1960-06-27
1629,1,1961-09-11
1630,1,1957-09-09
1631,1,1960-03-24
1632,19,1956-11-21
1633,1,1961-06-19
1633,63,1961-12-22
1634,1,1954-01-19
1635,1,1962-05-10
1636,1,1958-05-22
1636,100,1960-06-20
1636,200,1962-05-12
1637,100,1958-12-31
1638,1,1960-01-06
1638,1,1961-02-12
1639,19,1961-02-23
1639,1,1961-03-13
1639,19,1961-11-06
1639,800,1961-12-31
1639,22,1962-01-13
1639,1,1962-03-09
1639,22,1962-05-02
1639,400,1962-05-23
1639,40,1962-10-13
1639,200,1963-02-24
1639,400,1963-03-31
1639,19,1963-03-31
1639,22,1963-05-03
1639,22,1963-05-24
1639,19,1963-08-02
1640,1,1959-10-27
1640,100,1960-05-11
1640,300,1960-05-24
1640,1000,1961-11-04
1641,22,1960-01-09
1641,30,1961-09-29
1641,30,1962-01-03
1641,1,1962-07-23
1642,1,1958-12-08
1643,1,1960-10-05
1644,1,1960-05-14
1644,1,1961-02-28
1644,1,1962-02-21
1644,200,1962-10-31
1645,19,1956-10-11
1645,100,1959-03-15
1645,1,1961-09-10
1645,19,1961-10-13
1646,200,1958-06-11
1646,1,1960-07-26
1646,200,1961-06-08
1646,200,1962-09-13
1647,1,1960-11-27
1647,1,1961-07-15
1647,200,1962-10-08
1648,200,1960-12-06
1649,19,1953-06-09
1649,19,1961-03-17
1650,22,1960-08-04
1650,41,1961-12-23
1650,1,1962-03-15
1651,100,1958-01-06
1651,100,1958-02-27
1651,22,1962-07-15
1651,22,1962-10-08
1652,63,1963-08-23
1653,100,1958-02-27
1653,200,1959-02-16
1653,1,1959-05-26
1654,200,1958-12-14
1654,1,1958-12-16
1654,300,1959-04-29
1655,1,1955-01-05
1655,152,1955-03-07
1655,300,1957-04-05
1655,1,1959-04-22
1655,200,1960-03-30
1656,200,1957-12-27
1656,1,1959-03-25
1656,1,1961-08-27
1656,1,1961-11-21
1657,19,1962-05-27
1658,19,1963-09-02
1659,1,1963-05-30
1660,40,1960-04-01
1661,100,1959-04-18
1661,152,1960-10-27
1661,400,1961-08-30
1662,200,1961-01-06
1663,200,1957-01-07
1663,1,1957-01-21
1663,30,1960-03-11
1663,100,1960-03-25
1663,30,1960-04-26
1663,114,1962-04-11
1664,100,1958-09-04
1665,1,1957-03-18
1665,1,1961-08-15
1665,19,1961-09-16
1665,1,1961-10-19
1665,100,1961-12-11
1665,1,1962-03-20
1665,200,1962-04-28
1665,1,1962-06-25
1665,200,1962-10-31
1665,100,1963-05-27
1666,40,1962-11-22
1667,200,1959-10-20
1667,1,1961-07-10
1667,100,1962-05-04
1667,200,1963-06-07
1669,200,1961-05-05
1670,1,1959-04-10
1670,1,1959-04-23
1670,100,1959-08-18
1670,1,1960-01-14
1670,1000,1960-06-24
1670,20,1960-10-10
1670,300,1961-03-08
1670,40,1962-02-05
1670,200,1962-02-05
1670,1,1962-03-26
1670,19,1962-03-28
1671,400,1956-10-08
1672,1,1959-06-22
1672,200,1959-07-03
1673,100,1960-08-31
1674,600,1962-09-06
1675,1,1959-12-17
1676,100,1952-06-09
1676,100,1953-01-28
1676,19,1953-02-04
1676,19,1954-01-09
1676,152,1954-02-10
1676,152,1954-04-23
1676,152,1954-06-01
1676,152,1954-06-21
1676,1,1956-05-29
1676,200,1956-07-24
1676,200,1956-10-01
1676,100,1956-10-04
1676,152,1957-11-01
1676,19,1959-07-22
1676,200,1959-08-17
1676,200,1961-12-06
1677,1,1956-04-27
1677,100,1962-05-03
1677,300,1962-06-02
1678,1,1959-09-18
1678,1,1960-09-22
1678,300,1960-10-27
1678,1,1961-05-08
1678,258,1961-07-04
1678,834,1963-03-22
1679,30,1960-11-01
1680,19,1960-10-21
1680,19,1961-01-27
1680,74,1961-03-28
1681,1,1958-05-28
1681,300,1959-10-17
1682,1,1958-12-03
1682,200,1960-04-21
1682,1,1960-08-30
1682,1,1961-12-05
1682,200,1962-08-25
1682,40,1962-12-01
1683,19,1961-06-15
1684,19,1958-12-08
1685,19,1962-03-21
1686,218,1963-06-18
1686,22,1963-06-20
1687,600,1959-03-17
1687,152,1959-10-03
1687,152,1959-10-27
1687,1,1961-05-08
1687,63,1961-09-30
1687,1,1961-11-01
1687,19,1961-11-23
1687,100,1961-11-23
1690,1,1958-04-12
1690,200,1960-01-12
1690,1200,1960-01-24
1690,300,1960-10-03
1691,19,1963-01-12
1691,19,1963-02-08
1692,389,1961-06-09
1693,1,1962-03-25
1694,1,1961-01-07
1695,1,1958-11-23
1695,200,1961-12-12
1696,30,1961-08-15
1697,100,1957-12-31
1697,1,1961-01-01
1698,1,1961-06-18
1699,41,1962-10-06
1700,700,1962-06-30
1701,200,1954-02-12
1702,19,1962-03-20
1703,19,1954-04-20
1704,22,1960-02-19
1705,400,1961-11-25
1706,1,1959-05-30
1707,200,1961-06-13
1707,19,1963-07-25
1708,1,1960-07-12
1708,200,1960-10-23
1708,1,1962-06-02
1708,1,1962-06-02
1709,1,1960-10-25
1709,200,1960-10-26
1709,30,1960-10-26
1709,200,1960-11-29
1709,200,1961-03-17
1709,30,1962-06-18
1709,30,1962-08-12
1709,114,1962-10-19
1710,1,1959-07-26
1710,40,1962-11-02
1711,1,1958-06-09
1711,1,1960-09-23
1711,1,1960-10-05
1711,700,1962-02-17
1712,100,1961-03-04
1712,30,1961-03-08
1712,30,1962-04-13
1713,1,1962-10-17
1714,1,1960-07-10
1714,22,1960-11-26
1715,30,1961-12-06
1716,114,1961-11-23
1718,1,1960-03-20
1719,40,1961-01-27
1719,19,1963-03-08
1720,200,1962-07-25
1720,1,1962-09-03
1721,100,1960-10-31
1721,114,1962-02-07
1722,1,1955-02-17
1722,1,1957-07-19
1723,19,1959-06-23
1723,30,1959-12-04
1723,1100,1961-06-30
1724,200,1954-04-12
1725,1,1962-08-11
1725,300,1963-07-26
1726,400,1956-05-01
1726,100,1957-08-04
1726,38,1961-09-28
1726,200,1962-09-16
1726,100,1963-03-08
1726,133,1963-03-08
1727,63,1963-04-05
1728,19,1962-03-20
1728,1,1962-07-20
1728,40,1963-06-23
1729,200,1960-05-29
1729,1,1961-02-24
1729,30,1962-01-05
1729,40,1962-01-19
1729,1,1962-02-16
1729,1,1962-02-24
1730,40,1962-10-01
1730,300,1963-01-23
1731,1,1961-08-06
1731,19,1962-09-29
1732,1,1960-07-17
1734,200,1961-10-31
1735,19,1959-06-10
1736,1,1961-05-03
1737,1,1960-04-06
1737,1,1962-06-20
1737,1,1962-06-24
1737,1,1962-07-02
1738,63,1962-02-17
1738,22,1962-05-19
1739,200,1959-07-20
1739,1,1960-07-25
1739,19,1962-09-21
1740,1,1961-11-18
1740,1,1962-01-21
1741,122,1957-09-18
1741,20,1959-08-20
1741,100,1961-03-15
1741,600,1961-03-30
1741,1,1961-07-02
1741,1,1962-03-26
1741,400,1962-04-30
1742,200,1958-07-25
1742,22,1959-09-23
1742,96,1960-09-03
1742,64,1962-06-24
1742,1,1962-08-19
1743,1,1960-07-16
1744,400,1958-10-09
1744,63,1959-08-28
1744,500,1960-09-01
1744,19,1962-08-13
1745,1,1960-01-28
1746,1,1959-09-12
1746,1,1960-04-15
1747,19,1958-09-10
1748,30,1959-04-15
1748,218,1961-02-22
1748,19,1961-09-20
1749,74,1957-11-15
1749,22,1961-07-31
1751,19,1961-02-17
1752,30,1959-03-28
1752,1,1959-04-18
1752,1,1959-05-15
1753,19,1959-05-05
1753,19,1959-08-30
1753,40,1961-11-10
1753,41,1962-03-10
1753,19,1962-07-29
1754,1,1958-12-23
1754,152,1958-12-24
1754,1,1961-05-19
1754,1,1961-09-12
1755,100,1962-09-18
1756,19,1956-05-15
1757,1,1960-05-16
1757,1,1961-04-26
1757,1,1961-07-24
1758,200,1962-09-16
1759,1,1961-11-22
1760,100,1957-02-05
1760,19,1957-02-05
1760,200,1957-11-26
1760,100,1960-03-18
1760,114,1961-02-16
1761,400,1958-04-14
1761,1100,1958-09-15
1762,400,1962-01-12
1762,19,1962-01-12
1763,22,1963-03-09
1764,22,1962-09-16
1765,200,1956-02-13
1765,300,1961-03-15
1765,1,1961-08-13
1765,1,1962-03-11
1765,30,1962-03-25
1765,1,1962-03-27
1766,152,1958-11-09
1766,19,1963-01-05
1767,1,1961-08-07
1768,41,1962-10-06
1769,19,1959-10-08
1770,100,1958-02-02
1771,60,1954-02-05
1771,2,1958-12-09
1771,60,1961-01-12
1771,30,1961-01-29
1772,235,1959-04-20
1772,600,1959-10-17
1772,1,1961-06-11
1772,1,1961-09-10
1773,200,1957-10-06
1773,19,1961-09-13
1773,22,1962-10-13
1774,1,1956-05-28
1774,1,1961-05-28
1775,1,1962-09-09
1775,30,1962-09-30
1777,200,1961-01-01
1777,1,1962-04-29
1778,19,1961-01-16
1778,63,1961-09-09
1778,1,1961-09-10
1778,58,1961-12-24
1779,19,1959-07-03
1779,82,1962-02-03
1779,400,1962-05-04
1779,1,1962-05-10
1779,300,1962-06-13
1779,1,1962-06-13
1779,2,1962-10-03
1779,22,1962-11-03
1779,41,1962-12-04
1779,400,1963-01-24
1779,63,1963-04-26
1779,19,1963-05-17
1779,700,1963-05-22
1779,19,1963-06-08
1779,41,1963-07-30
1779,63,1963-08-17
1780,1,1960-03-27
1781,200,1961-03-17
1781,1,1961-08-17
1781,1,1961-10-07
1781,1,1961-10-10
1781,1,1963-06-26
1782,19,1961-02-01
1783,100,1959-02-17
1783,87,1960-04-29
1783,100,1962-05-23
1783,1,1962-07-04
1783,30,1962-11-19
1784,1,1962-04-06
1784,200,1962-09-10
1785,235,1957-01-19
1785,19,1961-06-29
1785,19,1963-05-03
1785,400,1963-07-14
1785,19,1963-07-14
1786,1,1962-03-04
1787,1,1962-08-06
1787,1,1962-08-13
1787,400,1963-01-23
1788,400,1961-02-26
1789,19,1960-02-27
1789,1,1960-07-24
1789,1,1960-09-10
1789,30,1961-04-14
1790,40,1962-11-02
1791,1,1960-11-12
1791,300,1962-04-29
1792,19,1955-03-11
1793,1,1961-06-26
1794,500,1959-01-31
1795,152,1958-02-06
1796,74,1962-04-07
1797,1,1957-05-01
1798,100,1962-02-19
1799,200,1957-03-04
1800,22,1961-08-26
1800,19,1961-12-27
1801,152,1958-02-21
1803,235,1959-11-11
1804,1,1961-06-04
1805,1,1962-08-13
1806,74,1958-10-29
1807,1,1960-01-30
1807,1,1961-08-19
1808,1,1962-04-18
1808,19,1963-07-16
1809,200,1962-05-28
1810,19,1960-03-16
1811,1,1960-10-01
1811,30,1961-01-14
1811,30,1963-01-30
1811,600,1963-10-02
1812,218,1960-08-08
1813,235,1957-08-23
1814,1100,1962-09-20
1815,1,1960-07-12
1816,1,1959-07-19
1816,400,1960-07-09
1817,1,1961-10-18
1817,1,1962-08-23
1818,1,1960-09-01
1818,1,1961-07-16
1818,30,1961-08-09
1818,353,1962-01-05
1819,19,1963-07-21
1820,1,1960-08-17
1821,74,1958-12-08
1822,400,1959-06-10
1823,700,1962-12-10
1824,207,1958-08-29
1824,19,1961-06-02
1825,152,1959-02-20
1825,1,1959-12-21
1826,74,1955-02-15
1827,400,1961-06-09
1827,22,1963-07-12
1828,1,1961-07-22
1828,19,1962-01-27
1829,114,1960-03-28
1830,100,1959-11-22
1830,700,1960-07-23
1830,101,1961-06-05
1830,1,1962-05-14
1830,40,1962-08-25
1830,63,1963-08-02
1831,152,1957-06-24
1831,700,1958-01-30
1831,152,1958-04-16
1831,1,1958-06-07
1831,114,1958-07-14
1831,200,1959-07-14
1831,1,1960-05-25
1831,100,1961-01-01
1831,900,1961-03-12
1831,30,1961-04-13
1832,19,1962-06-03
1833,1,1959-07-27
1833,400,1960-05-10
1833,1,1963-02-17
1834,19,1961-08-23
1834,200,1962-08-18
1835,1,1957-07-10
1835,114,1960-03-15
1835,1,1962-02-17
1835,1,1962-03-09
1835,400,1962-03-15
